Category,CounterSpeech,commentText,date,hasReplies,id,likes,numberOfReplies,timestamp,user,Community,replies
Default,False,"carmium     it could of used the many workers ideas but hollow stairs is much easer  even when he used to walk through solid steel wall live at chrysler hall in norfolk virgina to explaine and show how its gonna look for the Great Wall Of China CBS special    ps your idea is one of the way that eric weis harry houdini done when there wasnt stage spring trap door or spring stage trap doors   look up in alt.magic.secrets in google.com search engines    look up dc secrets in a nutshell look up mitchell leary says  bill page is the keeper of david copperfield illuson secrets if you can find him he will rock your world ps you could use shadow projector like i thought and herbeert l becker did   cause thats the basic way to do shadow  move ment escapes but    copperfield used a look alike illusionist name christpher heart he tours and doubles in his illusions even the great wall of China    he said on his own website plus copperfield illusion cool crew assitiants use white spandex sheet added on top realisting  hands on top to give illusion  each crew guy helpers holding on to the white sheet there holding up     that way each have there  other hand free for one to use face masked puching into sheet then other does the fake hands puching into sheet then sink back inward to give illusion he didnt quite make it through the other side of the Great Wall Of China and they drop sheet onto platform insuch away it hads thos prop hand and hands and mask face then they pretend to lissten in the china wall to give copperfield time to climp those stairs thenclimb the rope then get into hollow stairs to be put connected to nother look alike platform then the crew guys ull sheet framm down so to let copperfield get out of holow stairs then he watches his angles of the light beam then gives good realist shadow movement squezzeing out of the Great Wall of China              cool illusion that they went through many differnt versoions until they were satasfied       plus copperfield was glad to get it done cause he had a bought with diearea the ruins it said so in gennie magazine edward todor youtube.com cardflorish and cool your dad and you kodak magic time machine capsule  he cares about your hobbies and takents  and be part of it like my uncle dad marcel franklin page jr was    ps he went to be with  Jesus Christ Lord Saviour God    a few days before Thanksgiving 2010     ps glad he was saved    Amen        he was a chef cook in the navy aircraft cariiers b=ship boats then restraunts and our church goodnewsbaptist.org       once we got a new fellowship hall pastor walter coles asked my dad marcel franklin page Jr if he could put a new   kitchen in the new fellow ship hall ps my dad was like a boy in a candy store cookie jar geting cookies out of the jar  he put all new restraunt style ideas in the new kitchen area dish washer deep sing gas stove garbage disposal steam oven       hes been wanting to do that when ward pastor mac palmer was pastor in 1980s cause at the time everything was electric even the stove    my dads used to gas stoves but he learn to compensate  the cooking on the elretic sove in 1980s ps my dad herd about rusty dilard astant pastor didnt make good tasting gravy so my dad said hey rusty  yeah msarcel:)  put your finger in this pan   ok marcel   then my dad said its offical its now rustys gravy:)      eveyone liked rustys gravy from then on ps month or so rusty said folks to tell you the truth its not my gravy its really marcel pages:)
Show less
REPLY



Bill Page
Bill Page
1 year ago
very cool
REPLY



Patrick O'Riley
Patrick O'Riley
1 year ago
Great illusion! Not exactly what David does, but it's similar. Wonderful presentation!
REPLY
3



Bill Page
Bill Page
1 year ago (edited)
yep its simuar it combines tip over trunk illusion and shadowbox illusion very clever like randwood bury illusionist does in his illusion drawing plans books i have and special illusion secrets video added cool stuffand billsmith of magic ventures cool too
REPLY



Bill Page
Bill Page
1 year ago
Patrick buy from Abbotts magic company plus watch how to videos on youtube videos Chanel CBS/fox mystery magician look up FernandoP1 on youtube videos channel and haffafnadjib howtoDisturbReality kingmagicsales Herbert l Becker all the secrets of magic revealed Rand Woodbury stage illusionist look up in google and YouTube videos secrets of magic forum look up rand Woodbury stage illusions videos and books look up Paul Osborne stage illusions videos and books Mark Wilson course in magic videos and books now you see movies 1 and 2 and like I thought a now you see me movie 3 in the works the war illusionist hosted by Steven Cohen and hosted by Franz Harary pythonify 
Read more
REPLY



Bill Page
Bill Page
1 year ago (edited)
+Patrick O'Riley  buy from Abbotts magic company plus look in youtube videos FernandoP1 and Herbert l Becker and CBS/fox mystery magician look up Rand Woodbury stage illusionist look up in google and YouTube videos search engines Rand Woodbury stage illusions videos and books Paul Osborne stage illusions videos and books plus in many genie magazines
Read more
REPLY



Bill Page
Bill Page
1 year ago
Amen Patrick o Riley  that's cool you have collection of basically same stage illusions secrets principles like I do in many illusion secrets book I have and had  from past present and future and beyond inChrist always chubby bill page  illusionist magician in fun 
REPLY



Bill Page
Bill Page
1 year ago
+Patrick O'Riley  your cool welcome I'm a walking illusionist magician book or a walking magic book  a walking TV guide  a walking movie guide information from mainly from the past  but some knew info as well  same bat time same bat channel inChrist always chubby bill page illusionist magician in fun:) God Bless everyone 
Show less
REPLY
https://youtu.be/kQMAC88I0Xc


zlinedavid
2 years ago
Copperfield is a master; great use of props, music, pyro and showmanship. This one isn't hard to figure out though. The helmet is the key. Notice that once he puts it on, he never removes it or lifts the visor. Right before the lift apparatus is revealed, there is a brief moment where he disappears behind the curtain. A switch takes place. Someone with the same helmet, jacket and build as Copperfield is the one elevated, while David is running through the bowels of the arena to the reveal point. When the pyro goes off, something obscures cycle 1 and Not David from view, while David and bike 2 are revealed elsewhere.
Show less
REPLY
6



View all 14 replies
 tommy mclean
tommy mclean
1 year ago
1:26 the duplicate switches with david coperfeild.
REPLY
9



Charles Tomberlin
Charles Tomberlin
11 months ago
no doubt about that, now how did he get the bike to go away?
REPLY



Jewsus Krist
Jewsus Krist
10 months ago (edited)
It did not.
Addendum for clarification: The bike is still hanging in there behind the curtain.
REPLY
1



Forensource
Forensource
9 months ago
the masked magician reveals the trick.
REPLY
3



Peter Delacour
Peter Delacour
8 months ago
tommy mclean yes. this is the trick. no more David on the scene...thats why alot of time to go anywhere
REPLY



Bill Page
Bill Page
2 months ago
copperfield apparence in highteck detail information i saw at chrysler hall in norfoplk virginia ps all you see is a black box with hole added with cover over it in the audience  looks like like how a normal size tisue box looks with oval or retangle hole in it       but later on     when look alike getting on motorcycle harly davidson bike    that box now gone in audience just empty space floorlook up in youtube videos and google search engines david copperfield music   even ones i now that most dont know   thanks to Jesus for able to let me learn that others dont know about other illusion copperfields  chrytal smoke chamber illusion to song  i wear my sun glasses at night by singer cory heart and other illusion where his lady astant joina spina Christian illusionist dancer corapgher in his shows back in the day she in Heaven now but she got impials on andre kole Christian illusion sword impial ilusion he gave Jewish Christian illusionist david seth kotkin copperfield to a song called slient running by mike and the mechinicks he later let him the ilusionst be impialed on andre kole Christian illusion sword to the song by phil collins i dont care any more    can you make a video showing how to solve enero rubikcs cube the fastest cause my best time in the year 1980s in main church of our cool goodnewsbaptist.org  is one minute and twlev secounds and now  2011 to 2017  folks teens juniurs extc solve enero rubiks cube in  so many secounds even steven brundage illusionist on ameras got talent and let david seth kotkin Christian illusionist Jewish copperfield mix erno rubics cube up and give a time to solve erno rubiks cube he said 15 secounds and steven brundage did just that plus he did it the new illusion way instead of Christian illusionist doug henning and tricky ricky bus minisyer illusionist and others in 1980s 1990s even me ususing erno rubikc cube called in illusion magic shops the enchanted cube      ps i prayed to Jesus that me or somone let copperfield miox enero rubiks cube up and then they solve it cool steven brundage was the golden key to anseer my prayers to let copperfield mixe cube and let somone solve it ps i pray to Jesus that copperfield will learn how to solve it and add ideas for televsion specials  on CBS  he talks about comming back to yelevsion again hes got alot of new illusions thats never been seen on televsion before jay sankey  reveales even his signature illusions like sign card pulled through a balloon and left with a deck of cards or soo in the balloon i have the orginal of jay sankey performing and showing how its done and i was praying to Jesus he would reveal it when hes older on youtube and cool now i have both worlds and everyone else that copperfeld usedand i revealed more info that cool valentino Christian illusioni",2 months ago,0.0,UgyvDxqD1H66qSbUhIR4AaABAg,0,0.0,2017-10-05 04:41:05.836,Bill Page,lgbt,[]
Default,False,if that guy was so called white,3 months ago,0.0,Ugx2ptqPh8cAPwy-ex14AaABAg,0,0.0,2017-09-13 05:30:30.941,simeon the atheist killa,black,[]
Default,False,thanks Kirk for giving the biblical truth 😸,1 year ago,1.0,UggQg4atdQBAengCoAEC,2,1.0,2016-12-05 04:42:20.695,Chimi  Changa,lgbt,[]
5,True,"There was a time that UI have listened to him when he was spiritual pretty well, but I can tell I dont to Anderson no more. First he has a false teaching and need to be hionest with the Lord Jesus Christ and the second; he need to re-read the Bible, because his movies are lieful garbage and is definiately in tune with what Gods Word says and 3 God loves anyone makes no since what kind of sin he has done. All sin can be forgiven!! Period. It's you that need a good repentance otherwise, Steve Anderson, you walk to hell not that freak!! I have a good text for you Pastor: Hebrews 6:4-8. You miss your first love!!",2 years ago,0.0,UghRSrQfRRPGRHgCoAEC,0,0.0,2015-12-05 04:46:08.472,Jan van veen,lgbt,[]
8,True,"We accept Jews and Christians to live with us why won't the west do so and what if native western people convert to islam just like thousand did every year.
After all there is no big deal between Islam and Christianity we both believe that we are all sons and daughters of Adam and Eve and we both believe in Jesus Christ and we both say amen when we pray and the one you call Satan we call Shaytan
please watch this video  /watch?v=LvPv_wOR4Zw",4 years ago,0.0,UgyThHQgxdx0nye0oOp4AaABAg,0,0.0,2013-12-05 09:13:02.924,Anis Wave,jews,[]
"7,9",True,Sean Harris With all my love and dearest best wishes to you: DROP DEAD,5 years ago,0.0,UgyuwzYQBjh0VVR03Vh4AaABAg,0,0.0,2012-12-05 04:48:03.673,Eric S. Pizarro,lgbt,[]
Default,False,"@express451 
What race is that then?
Dont call people nazis just because they think your a brainwashed zombie slave, which of course you are. It was the muslims and the nazis who joined forces, if you took the time out from your busy﻿ schedule of brainwashing yourself into submission you might of known that.",5 years ago,0.0,UgxHxdU3YPINiUTJvad4AaABAg,0,0.0,2012-12-05 09:13:19.264,Soloman1001,jews,[]
Default,False,"""What the hell does Bernie Madoff have to do with this? 😂 😂",6 months ago,0.0,UghpCy7ij4CQLngCoAEC,0,0.0,2017-07-05 16:23:05.969,In Cognito,jews,[]
Default,False,"Homosexuality is wrong, whoever who ingores it despite knowing the truth will not inherit God's kingdom.",4 years ago,0.0,UgyxtMtDQYMfMzjuVG14AaABAg,0,0.0,2013-12-05 04:47:42.226,Scythian Archer,lgbt,[]
9,True,Cops are shitty to everyone and police incompetence is the norm. The fact you are white or black is incidental.,2 months ago,0.0,UgzLy3NcLgGhRJAQ1et4AaABAg,0,0.0,2017-10-08 04:46:13.891,Danielle Scribbins,black,[]
Default,False,MAYOR DE BLASIO  SANCTUARY  CITY ILLEGAL CRIMINAL  MEXICAN RAPIST,3 weeks ago,0.0,Ugy4Mcth_x9K3qxWRWZ4AaABAg,0,0.0,2017-11-22 05:29:43.139,maxismax100,black,[]
8,True,"The guy that tried to defend the clerk was partly right (only partly).  The people had no right to push the flier issue when the guy rejected it.  I mean, seriously, I've hung up a lot of fliers in my life and if a business says no for whatever reason I never felt so fucking self-entitled as to argue that I must be given a spot on the wall.  And the guy is right that everyone does and SHOULD be allowed their opinion, even bigoted ones.  A guy tells someone no and then the person who was rejected causes a big ruckus because he doesn''t like the answer and gets the owner lynched by an angry mob (yes, I realize the owner and jewish couple were in on the skit)- that's not freedom of speech or expression, that's fucking social terrorism, people.  Wake up.  Yes, it may be bigoted, but social terrorism is just another form of tyranny.  If you feel you are justified in hurting another human being for thinking differently than you, and that includes economical retaliation, than you are a terrorist (someone who tries to force change through threat of or actual harm).  This is what the bald guy was trying to speak out against but was simply doing a poor job of it.

With that being said, the owner/actor was saying obviously bigoted/inflammatory remarks, and he kept it going more than the jewish couple did.",1 year ago,0.0,Ugjtm9XU0iKXkngCoAEC,0,0.0,2017-01-05 16:23:33.825,ispumpkinking,jews,[]
Default,False,His name is George Soros and now he is supporting Black Lives Matters,8 months ago,1.0,UgxLDhYJpNM2sWQqi-V4AaABAg,36,2.0,2017-04-12 10:12:17.761,amihay landau,jews,[]
Default,False,"if gay people are trying to promote self confidence why are they trying to change themselves by undergoing a surgery instead of loving themselves the way they came out of their momma's womb. Own who they are man or woman and be okay with it. I don't believe in science, we are all human scientist or not and we will all die at some point. You want to support people who want to experiment with lust. Yeah sure you have that right but what I know is that you have no right to force me to believe in something that is a sin whether you like it or not. You either accept Jesus and his teachings or you don't. Either way you'll get what's coming to you.",10 months ago,1.0,UgjZd11ZVRJ_sHgCoAEC,0,2.0,2017-02-05 04:42:01.510,JONNYS LEGOS AND VIDEOS JONNY boy,lgbt,[]
Default,False,"Ask yourself:  What happens when I die? Where will I spend eternity? The single most important question that you will ever answer is this - “If I were to die today, would I spend eternity in Heaven with God?” Your relationship to Jesus Christ is central to the answer to that question. I John 5:13, “These things have I written unto you that believe on the name of the Son of God that ye may know that ye have eternal life” The simple truth is God wants you to know where you're going!",5 years ago,0.0,Ugxw5CZxCtyexiwpg9B4AaABAg,0,0.0,2012-12-05 09:16:38.060,amirjankhanamaad,jews,[]
