Category,CounterSpeech,commentText,date,hasReplies,id,likes,numberOfReplies,timestamp,user,Community,replies
1,True,point cultural appropriation white prime races made make money implies ’ valuable trend white person,3 weeks ago,0.0,UgxD3EGP3XY8m-Hj0IF4AaABAg,0,0.0,2017-11-17 04:47:27.417,solomon kawazer,black,[]
Default,False,cuffed could figure situation released moments later later commended chief police guys morons,2 weeks ago,0.0,UgxEFvF2Xe6btE4EYgZ4AaABAg,0,0.0,2017-11-29 05:29:39.111,null w,black,[]
Default,False,morons thinking got arrested people involved need temporarily detained something like happens since police dont know actually happened arrive know black guy didnt attack dude back act like innocent uhhhblahblah ask people bus yeah extra precaution make sure neither two guys anything else white accusing attacking pissed black guy turned fight handcuffing individuals prevents stuff like police lot different situations nothing race,2 months ago,0.0,Ugwb4K62hIzi4PsGDdF4AaABAg,0,0.0,2017-10-13 05:29:57.792,Jordan Edwards,black,[]
Default,False,leave alone allahs curse stupid goat bleating incesantly front curse,4 years ago,0.0,UgxD2Lg6JzbVMtyZ7Vp4AaABAg,0,0.0,2013-12-05 09:16:23.045,Kote Aoetamoe,jews,[]
4,True,jewish israeli american girl get lot antisemitic slurs,3 months ago,1.0,Ugw7VImhM1U1Ea-sOFR4AaABAg,0,1.0,2017-10-05 16:22:46.263,Neve Blumenthal,jews,[]
Default,False,sorry phoenix attracted jesus christ lord,1 year ago,0.0,Ugj1ATNIisKIyHgCoAEC,0,0.0,2016-12-05 04:43:34.249,JESUS CHRIST IS KING YASHUA,lgbt,[]
8,True,express feel sorry anyone caught cult islam world would much better place religion religions cults world islam ignorant destructive dont use profanity get point across god truly exists say god bless israel,5 years ago,0.0,UgzQ3jdqpgSYIyBBgiB4AaABAg,0,0.0,2012-12-05 09:13:19.269,pmoyer50,jews,[]
7,True,someone call therapist,5 days ago,0.0,Ugz-jSdaHWCmcNi0A8t4AaABAg,0,0.0,2017-12-03 04:47:06.596,KenSMS 1209,black,[]
Default,False,gays cry go spouting christophobic hate speech fine pastor peep sandusky dahmer gacy hitler etc theyre truly perverse,5 years ago,0.0,UgwiiBFNd4sqNtzU3qN4AaABAg,0,0.0,2012-12-05 04:48:04.975,ebonics4everyone,lgbt,[]
5,True,jumping black mans jock act like know ’ talking pure shit,2 weeks ago,0.0,UgyApzPsBk4yvi_qwtl4AaABAg,0,0.0,2017-11-29 05:29:39.065,James ostraco,black,[]
8,True,grow catholic person meet lot jews people past years seems good minded people ask,1 year ago,0.0,UggpHceeeLDUDXgCoAEC,0,0.0,2017-01-05 16:24:13.970,Tj Samson,jews,[]
7,True,steve anderson looks like guy party five lost,2 years ago,0.0,Ughgb6mEvHa8sHgCoAEC,1,0.0,2015-12-05 04:45:58.932,Sandro Anthony Langello,lgbt,[]
Default,False,homosexuality scientifically devoid procreation world would dark rock years procreate need science woman understood vile filthy act homosexuality perceive need personal hygiene ’ hygienically conscious male consider female filthy vagina filled excrement got stench sexual act filthy act homosexuality even performed senators congressmen doctors attorneys newspaper editors teachers celebrities etc homosexuality extremely filthy act regardless performs homosexuals perform oral anal sex even unclean ingest human feces ’ understand filthy human feces carry kinds terrible diseases including typhoid cholera amoebic dysentery aids virus hepatitis worms bacteria bowel inflictions nasty totally depraved maggots enjoy colon anal sex even know get feces stench bring diseases upon act homosexuality physically filthy morally filthy say anyone opposes homosexuality speaks filth regard act homosexuality filth,4 months ago,0.0,Ugh95A7N5Y4KfngCoAEC,0,0.0,2017-08-05 04:41:22.947,Ray,lgbt,[]
Default,False,main sources income saudi arabia comes annual hajj muslims must makeover million muslims world go meccasuch religious tourism generates much wealth arabsthe hajj ceremony part ofarabic culture time immemorialit developed indian principles idolatry trimurtisabeanismlocal superstitions greek influenceshajj big business long time muhammad still today,4 years ago,0.0,UgwVVTyXxUh12l2uu3N4AaABAg,0,0.0,2013-12-05 09:16:34.008,gary wersley,jews,[]
Default,False,listen everyone middle eastern philosophy mixed religion theyve fought plus yrs straight lot hatred hearts dont believe muslims islamist christians think way,2 years ago,0.0,Ugj3nLW1FFpt93gCoAEC,0,0.0,2015-12-05 09:13:27.092,joe doe,jews,[]
4,True,muslim think good people help jews,2 years ago,1.0,Ugjq8yVMRUzgVngCoAEC,376,75.0,2016-01-05 16:25:54.684,Chad Wade,jews,[]
9,True,cant stand cop think masters gods us everyone hates cops thats got pig dirty,5 months ago,0.0,Ugh1gyAzGvHglngCoAEC,0,0.0,2017-07-08 04:46:44.373,Kenneth Smallwood,black,[]
Default,False,kirk cameron saying truth god created women,2 years ago,0.0,Ugi_y1CiTuIyongCoAEC,1,0.0,2015-12-05 04:44:52.457,Alex Vargas,lgbt,[]
Default,False,subscriber,1 month ago,0.0,UgzqfDH5FV8cA6-NCn54AaABAg,0,0.0,2017-11-13 05:29:52.199,aakaash promoters,black,[]
Default,False,nearly enough information make kind judgement call idea initiated police contact,2 months ago,0.0,UgwsHRr7D5xa-wCL4zV4AaABAg,0,0.0,2017-10-08 04:46:11.193,Mark Porter,black,[]
Default,False,say,6 years ago,0.0,UgzNorH_n5pJfh2i-Mh4AaABAg,0,0.0,2011-12-05 09:17:21.526,kemetkush,jews,[]
9,True,retarded cleric world hes idiot,2 years ago,0.0,Ugi9THgPC39ujHgCoAEC,0,0.0,2015-12-05 09:14:17.740,An Paul,jews,[]
Default,False,guy wearing black jacket hero,1 month ago,0.0,UgzcrjVae24gdgsuK0h4AaABAg,0,0.0,2017-11-13 05:29:55.716,crazygames,black,[]
Default,False,antisemitism encouraged,3 years ago,0.0,UggeesXUNgbuxngCoAEC,1,0.0,2015-01-05 16:27:29.043,Ted Smith,jews,[]
9,True,blacks america dont rights never,6 months ago,0.0,UghZwJ9pYLjEBXgCoAEC,0,0.0,2017-06-08 04:46:56.003,AmOs Anon,black,[]
Default,False,thing agree ann coulter onjews world,3 years ago,0.0,UgiplvzEYZof4XgCoAEC,0,0.0,2014-12-05 09:13:47.968,Trev Mac,jews,[]
Default,False,thebasilproductions mention companions big beautiful eyes rivers wine islamic paradise carnal,5 years ago,0.0,UgztAlV446VygxI-JdJ4AaABAg,0,0.0,2012-12-05 09:17:07.860,kidsarocker,jews,[]
"2,7",True,bible say rich kirk worth millions say gays sell possessions give needy provide moneybags grow old treasure heavens fail thief approaches moth destroys easier camel go eye needle rich person enter kingdom god ” woe rich received consolation “ lay treasures earth moth rust destroy thieves break steal lay treasures heaven neither moth rust destroys thieves break steal treasure heart sun rises scorching heat withers grass flower falls beauty perishes rich fade away midst pursuits guessing god kidding huh haha ok,2 months ago,0.0,UgzI1GCJ63hyXQWZv7J4AaABAg,1,0.0,2017-10-05 04:41:11.127,C. Carter,lgbt,[]
Default,False,pfft wish black lame,3 weeks ago,0.0,Ugz5PPBMU8HuIe8NiGl4AaABAg,0,0.0,2017-11-17 04:47:23.646,GhostCell47,black,[]
Default,False,swizzels matlow sweets creator uk jewish mom housekeeper note people britain,1 year ago,0.0,Ugi00eGhwp6D2ngCoAEC,0,0.0,2017-01-05 16:24:01.539,MrInVeNT DROId,jews,[]
9,True,hell wrong america,3 months ago,1.0,UgyXM0GZwTF3kG10Jf94AaABAg,0,1.0,2017-09-08 04:46:30.239,Richmond Abbey-Quaye,black,[]
Default,False,offends jew thoughts woman guy whining like pms wake america armed million whining babies easily offended minor misstep would iraqi paslestinean commit order send pms rage theyre going start ww get us killed,7 years ago,0.0,UgwyADmxKIz1IbzMRaF4AaABAg,0,0.0,2010-12-05 09:14:07.583,Yvonne Romano,jews,[]
Default,False,staged people feel like control country destruction,7 months ago,0.0,UgjULLRs_g8vZngCoAEC,0,0.0,2017-06-05 16:23:10.551,kimberly York,jews,[]
Default,False,ihopeyoudie,1 month ago,0.0,UgzJBJlkvVa3JmYzkjJ4AaABAg,0,0.0,2017-11-08 04:47:34.388,bippity boppity boo,black,[]
Default,False,jesus reckons satanicits bible,4 years ago,0.0,UgwcPn0p_dVzB4jUXX14AaABAg,0,0.0,2013-12-05 09:13:55.230,owen O'Neill,jews,[]
Default,False,zulfitareen r wrongthe word alaq besides meaning congealed clot blood means something clings leechlike substance dr keith moore knowledge whether embryo initial stages appears like leech check studied initial stage embryo powerful microscope laboratory compared observed diagram leech astonished resemblance two,7 years ago,0.0,UgwjTWum3gp5KbSlt8B4AaABAg,0,0.0,2010-12-05 09:17:44.051,echo2006able,jews,[]
9,True,kirk cameron judgemental asshole,10 months ago,0.0,Ugj37ZPJjpCwSHgCoAEC,0,0.0,2017-02-05 04:42:01.432,Hornadayfan,lgbt,[]
Default,False,jewish girl hot,11 months ago,0.0,Uggi5VvzRnp2HHgCoAEC,0,0.0,2017-02-05 16:23:27.260,Jason Murray,jews,[]
Default,False,phoenix need christ even sinner still wouldnt support homosexual garbage women beautiful,1 year ago,0.0,UgiBDCxrtTPeyXgCoAEC,0,0.0,2016-12-05 04:43:29.951,JESUS CHRIST IS KING YASHUA,lgbt,[]
9,True,cant watching things like make hate america went wrong lower status color skin white supposed make better everyone saying rude put see jesus came heaven poor right see image people made white technically speaking mean white people known poor mean feet never judge someone color skin matter meaning behind,5 months ago,0.0,Ughqt3mA49nV_HgCoAEC,0,0.0,2017-07-08 04:46:38.966,Dai Kai,black,[]
2,True,would tell kid way feels wrong anyones value system psychologically traumatising kid immoral,6 months ago,0.0,Ughf0oAPeEXYBngCoAEC,2,0.0,2017-06-05 04:41:35.299,Sploof Mcsterra,lgbt,[]
5,True,happen cops nothing bet scared kids humiliate front everyone apparent reason whatsoever pick rest torture someone thats different,1 month ago,0.0,Ugz7JFQVN8k_mLjbf094AaABAg,0,0.0,2017-11-08 04:45:56.058,Joyce Corwell,black,[]
Default,False,people dont agree kirk cameron believes understands god marriage created women battle god answer god folks jokethe discrimination equal rights card tossed around people acknowledge respect god people blindedwe limited self righteous understanding justify feelings rather submit god father created loves us blinded justifications much simplicity creation design doesnt exist minds even visually see itman women sex naturally fit beautifully procreate according specific brilliant design homosexuals serrogates blessed creates way way explained god longer live life,5 months ago,1.0,UgivrMlPYvWhG3gCoAEC,0,1.0,2017-07-05 04:41:28.173,HappyKT22,lgbt,[]
9,True,male officer deserves rock jaw citizens need start standing way police stand another get worse,5 months ago,0.0,UggwzIlRNhQxLXgCoAEC,0,0.0,2017-07-08 04:46:47.770,Daily Patriot,black,[]
Default,False,,1 month ago,0.0,Ugx2FGZdUsAfSGZ7HOx4AaABAg,0,0.0,2017-11-08 04:47:34.450,KALIQ,black,[]
2,True,well hasan pirker white seeing somebody catching little girls see real angry white would call dangerous tell hero black always dangerous fighting protect definition racist mr pirker,1 week ago,0.0,UgxZexHicEjI6ddthj14AaABAg,0,0.0,2017-12-06 05:29:38.093,carcharodon carcharias,black,[]
Default,False,least hes telling truth mmmmm people get mad cry like bunch cry babies,3 months ago,0.0,UgyLovC0Xjm--7z7l4R4AaABAg,0,0.0,2017-09-05 04:47:05.236,Broady Ford,lgbt,[]
Default,False,ummmm,1 month ago,0.0,UgxtceX1ieP76br0vZB4AaABAg,0,0.0,2017-11-08 04:48:00.182,Sophia Soriano,black,[]
Default,False,muhammad puts alongside god muslims must venerateworship enter paradisemuch christiansjesusbelieve worship saved eternityoftormentdo believe jesusmuhammad punished eternity matter believe creatorif believe muhammad doomed hellfirethe messenger puts supposed sent background must believe muhammad b saved,5 years ago,0.0,Ugyhl9aHOAXvK5uGQGh4AaABAg,0,0.0,2012-12-05 09:16:44.553,gary wersley,jews,[]
Default,False,uhdo learn,1 month ago,0.0,UgzLQE6BuTs6iPPL27t4AaABAg,0,0.0,2017-11-08 04:47:57.445,Gex :/,black,[]
Default,False,always young turks grain salt theyre huge bunch jackwads theyre willing edit anything spin truth fit narrative cant trusted need see lead police confrontation pass judgement truly sitting public bench thats thing idea lead confrontation old assholes pretend hipsters need provide full story,6 months ago,0.0,UgilfwFqbDeX1HgCoAEC,0,0.0,2017-06-08 04:46:50.755,Eli Reid,black,[]
9,True,marriage defined woman yet infidelity happens plus two women woman two even religious nut bags unspeakable acts yet sins weighs less gay person get fuck outta bullshit everyone sinned life greater equal therefore god forgiving saved like religious nut bags claim say,2 years ago,1.0,UgjJsnN5xsdfMHgCoAEC,2,3.0,2015-12-05 04:44:45.202,Jess Kaii,lgbt,[]
9,True,dumb ass,5 years ago,0.0,UgzTyhS_yTTwjGvtNa94AaABAg,0,0.0,2012-12-05 04:48:11.466,Eric Cunningham,lgbt,[]
Default,False,fucking awesome laughed hard tiny white dick fell lol,3 weeks ago,0.0,Ugws8Ipfvp-XHdRXSw14AaABAg,0,0.0,2017-11-17 04:47:21.779,Survival Bushcraft,black,[]
5,True,dont words horrible,4 years ago,0.0,UgzVhjIAUJnUOHw003h4AaABAg,0,0.0,2013-12-05 04:48:01.479,Patrick Takata,lgbt,[]
Default,False,actor actually got speechless milli second,3 years ago,0.0,Ugg0BnS8VXWN1HgCoAEC,0,0.0,2015-01-05 16:27:02.918,Almerindo Naval,jews,[]
9,True,whats obvious cops police violence videos borderline retards thick mince every,1 month ago,0.0,UgwBQlzwyCyzQFc4Cgx4AaABAg,0,0.0,2017-11-08 04:45:52.566,retsdon,black,[]
Default,False,devil interviewers,1 year ago,0.0,UggHS9B6yqgOVngCoAEC,0,0.0,2016-12-05 04:42:37.977,Jason Stryker,lgbt,[]
9,True,get subscribers mean get none,2 months ago,0.0,Ugw2rdKC4cdR6Q69QEB4AaABAg,0,0.0,2017-10-08 04:48:14.399,Namjoon's Bae,black,[]
Default,False,see black position power etc stupid black police understanding let go like seriously race help people police duty,3 months ago,0.0,UgyIkGOVY3FIAAEoNct4AaABAg,0,0.0,2017-09-13 05:30:26.594,Sebasss 808,black,[]
Default,False,study history,4 years ago,0.0,UgwXaPj42ID7lClLGfV4AaABAg,0,0.0,2013-12-05 09:16:25.374,I ahmed,jews,[]
2,True,fags bud people engage prohibited behavior believe jesuss claim created world would see bible loves soul wants undivided affection due merciesjealous god wants trash life reason properly serve widows elderly poor infirmed less fortunate look every christian though hypocrite read anything bible every hyp xian,5 years ago,0.0,Ugyt5vNtluXxECrOn3F4AaABAg,0,0.0,2012-12-05 04:48:21.697,MrKoolkukumber,lgbt,[]
1,True,+punk rock piper hisher body deserve hell,1 year ago,,Ugi-UYbLPOjRmngCoAEC.89mf-s6u1Uw8D5J5lKd5mk,4,,2016-12-05 04:45:39.019,vapid Rabbit,lgbt,[]
8,True,christian jesus loves people forbids homosexuality loves sinner hate,6 days ago,1.0,Ugw7poDvzYkzI1crWB54AaABAg,0,1.0,2017-11-29 04:46:53.150,Dan Berger,lgbt,[]
7,True,kirk wants debate dawkins lololol long think like caveman always seated kiddie table,2 weeks ago,0.0,UgzhqjDh2PjYu5Jh3R94AaABAg,0,0.0,2017-11-21 04:40:53.772,michael88863,lgbt,[]
Default,False,guy race bait,2 months ago,0.0,UgzF71xuWFHWTC1P2Pd4AaABAg,0,0.0,2017-10-13 05:29:59.667,Cognitive Dissonance,black,[]
Default,False,palestine﻿ never existed autonomous entity language known palestinian there﻿ distinct palestinian culture never land known as﻿ palestine governed palestinians palestinians arabs indistinguishable jordanians another recent invention syrians lebanese iraqis etc,6 years ago,0.0,UgzuYkGWeEAxqpPFAKh4AaABAg,0,0.0,2011-12-05 09:12:17.669,oppozed1,jews,[]
Default,False,miladmeah brother better pray allahswt khalifa restored dont find,5 years ago,0.0,Ugzgfdu0ub96mWCqO4p4AaABAg,0,0.0,2012-12-05 09:17:04.728,gueroloko08,jews,[]
2,True,really present torah injil real form allah impotent cant preserve word corrupt,2 years ago,0.0,UghhZITUTUEIangCoAEC,0,0.0,2015-12-05 09:13:27.110,Ezra David,jews,[]
Default,False,say muhammads opponents said death prophet muhammad replies muhammad cursing opponentsnot god eyes muhammad muslims today innocents accept himmuhammad prophet reject muhammad islam bcome enemy islam thought innocentgod curse anyit deludedmuslims curse shed blood attempts protect prophets honourto disbelief dishonour,5 years ago,0.0,UgxwDInl7FSlfVr-Tfh4AaABAg,0,0.0,2012-12-05 09:16:39.548,gary wersley,jews,[]
4,True,appalling much shameless antisemitism comments part jewish honestly feel antisemitism understated problem almost word jew dirty word,3 years ago,0.0,UggJnTs6kaxv3ngCoAEC,2,0.0,2015-01-05 16:27:18.835,Ellie Tennant,jews,[]
Default,False,yes would create something opposed question opposed salughter million christians calculated death toll would agree many religions plenty hypocrisy understand image issue aswell guess need symbols,5 years ago,0.0,Ugx8Kf7OXs1P2Sf88e94AaABAg,0,0.0,2012-12-05 09:13:13.358,Soloman1001,jews,[]
Default,False,😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡,6 months ago,0.0,UggQRqa0Qvncg3gCoAEC,0,0.0,2017-06-08 04:46:53.907,Harleen the LPS AND MLP lover,black,[]
5,True,makes sick kind thing preached taken seriously people go home act towards kids god shameful,5 years ago,0.0,Ugx5-rTyAmy2eDzQGfx4AaABAg,0,0.0,2012-12-05 04:48:19.068,ilastigma,lgbt,[]
Default,False,need go police training clue wtf talking old white male guess theyre old handcuffs doesnt put system ignorant,2 months ago,0.0,UgyaWSpf_WbIIz_VdWZ4AaABAg,0,0.0,2017-10-13 05:29:58.729,knightnoah7,black,[]
